,dt,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,wind.gust,clouds.all,weather.id,weather.main,weather.description,weather.icon,rain.1h
1233,1713056400,13.82,13.71,1023,94,12.1,14.94,1.79,207,2.68,0,800,Clear,clear sky,01n,
1234,1713060000,13.24,13.02,1023,92,11.55,14.75,2.06,160,,0,800,Clear,clear sky,01n,
1235,1713063600,13.2,12.98,1024,92,12.1,14.2,2.06,170,,100,804,Clouds,overcast clouds,04n,
1236,1713067200,13.92,13.72,1022,90,12.4,14.2,1.03,170,,0,800,Clear,clear sky,01n,
1237,1713070800,13.92,13.74,1022,91,11.4,14.2,1.54,160,,0,800,Clear,clear sky,01n,
1238,1713074400,13.36,13.13,1022,91,11.4,13.64,2.06,170,,0,800,Clear,clear sky,01d,
1239,1713078000,14.21,14.09,1023,92,10.4,14.38,2.06,170,,0,800,Clear,clear sky,01d,
1240,1713081600,13.79,13.63,1023,92,12.4,15.44,1.34,77,,0,800,Clear,clear sky,01d,
1241,1713085200,16.55,16.48,1018,85,15.4,18.22,0.51,0,,0,800,Clear,clear sky,01d,
1242,1713088800,19.2,19.26,1018,80,17.1,20.28,1.03,0,,0,800,Clear,clear sky,01d,
1243,1713092400,19.27,19.45,1019,84,17.4,20.28,3.09,20,,0,800,Clear,clear sky,01d,
1244,1713096000,19.47,19.61,1020,82,17.4,22.47,2.57,360,,20,741,Fog,fog,50d,
1245,1713099600,18.75,18.93,1024,86,17.4,21.36,4.12,20,,20,741,Fog,fog,50d,
1246,1713103200,19.06,19.21,1020,84,17.4,21.56,4.12,10,,20,801,Clouds,few clouds,02d,
1247,1713106800,17.26,17.42,1024,91,16.4,18.58,4.63,10,,20,801,Clouds,few clouds,02d,
1248,1713110400,17.26,17.31,1020,87,15.87,18.58,3.6,320,,20,801,Clouds,few clouds,02d,
1249,1713114000,14.68,14.63,1026,93,13.77,15.4,4.12,330,,75,803,Clouds,broken clouds,04d,
1250,1713117600,13.14,13.02,1023,96,12.66,13.78,4.02,330,,100,701,Mist,mist,50d,
1251,1713121200,13.17,13.05,1023,96,13.03,13.4,2.06,0,,100,701,Mist,mist,50d,
1252,1713124800,13.17,13.05,1024,96,13.03,13.4,1.54,350,,100,804,Clouds,overcast clouds,04n,
1253,1713128400,13.14,12.96,1024,94,12.47,13.4,3.58,350,,100,804,Clouds,overcast clouds,04n,
1254,1713132000,13.14,12.91,1024,92,12.47,13.77,4.02,338,,75,803,Clouds,broken clouds,04n,
1255,1713135600,13.31,13.1,1024,92,12.47,13.77,4.02,344,,75,803,Clouds,broken clouds,04n,
1256,1713139200,13.38,13.15,1024,91,12.47,13.83,3.58,344,,100,804,Clouds,overcast clouds,04n,
1257,1713142800,13.41,13.13,1025,89,12.66,14.41,3.58,13,,100,804,Clouds,overcast clouds,04n,
1258,1713146400,13.19,12.89,1024,89,12.66,13.64,4.02,347,,100,804,Clouds,overcast clouds,04n,
1259,1713150000,13.3,13.04,1023,90,13.03,13.83,4.02,9,,100,804,Clouds,overcast clouds,04n,
1260,1713153600,13.19,12.91,1023,90,13.03,13.4,3.09,20,,75,803,Clouds,broken clouds,04n,
1261,1713157200,13.24,12.92,1024,88,12.66,13.85,3.58,9,,75,803,Clouds,broken clouds,04n,
1262,1713160800,13.07,12.73,1025,88,12.59,13.4,4.02,351,,75,803,Clouds,broken clouds,04d,
1263,1713164400,13.07,12.7,1025,87,12.59,13.4,4.47,9,,75,803,Clouds,broken clouds,04d,
1264,1713168000,13.56,13.24,1027,87,13.15,14.41,4.02,11,,75,803,Clouds,broken clouds,04d,
1265,1713171600,13.68,13.27,1025,83,13.09,14.72,6.26,351,,75,803,Clouds,broken clouds,04d,
1266,1713175200,14.54,14.14,1026,80,13.27,15.84,6.71,336,,75,803,Clouds,broken clouds,04d,
1267,1713178800,14.9,14.46,1026,77,13.64,16.95,8.49,23,,75,803,Clouds,broken clouds,04d,
1268,1713182400,15.24,14.75,1025,74,13.83,17.1,9.83,341,,20,801,Clouds,few clouds,02d,
1269,1713186000,15.06,14.58,1025,75,13.27,16.95,12.07,333,,20,801,Clouds,few clouds,02d,
1270,1713189600,14.87,14.37,1025,75,12.72,16.55,12.07,340,,20,801,Clouds,few clouds,02d,
1271,1713193200,14.81,14.28,1025,74,13.27,16.39,10.73,339,,20,801,Clouds,few clouds,02d,
1272,1713196800,14.67,14.07,1025,72,13.27,16.39,9.83,338,,20,801,Clouds,few clouds,02d,
1273,1713200400,14.46,13.84,1025,72,13.21,15.84,10.28,335,,20,801,Clouds,few clouds,02d,
1274,1713204000,13.91,13.31,1025,75,13.21,14.96,8.49,344,,20,801,Clouds,few clouds,02d,
1275,1713207600,13.0,12.39,1025,78,12.5,13.4,6.26,341,,20,801,Clouds,few clouds,02d,
1276,1713211200,12.49,11.88,1025,80,11.55,13.85,4.47,339,,20,801,Clouds,few clouds,02n,
1277,1713214800,12.21,11.6,1025,81,10.99,13.3,2.68,18,,20,801,Clouds,few clouds,02n,
1278,1713218400,12.55,12.03,1025,83,11.95,13.3,4.47,38,,40,802,Clouds,scattered clouds,03n,
1279,1713222000,12.66,12.1,1024,81,11.95,13.3,3.13,49,,75,803,Clouds,broken clouds,04n,
1280,1713225600,12.63,12.09,1024,82,11.95,13.27,2.57,40,,100,804,Clouds,overcast clouds,04n,
1281,1713229200,12.74,12.18,1026,81,12.4,13.27,3.13,21,,100,804,Clouds,overcast clouds,04n,
1282,1713232800,12.44,11.85,1024,81,11.55,13.27,2.68,34,,100,804,Clouds,overcast clouds,04n,
1283,1713236400,12.63,12.09,1023,82,11.95,13.27,2.57,30,,100,804,Clouds,overcast clouds,04n,
1284,1713240000,12.35,11.78,1023,82,11.55,13.27,2.24,9,,100,804,Clouds,overcast clouds,04n,
1285,1713243600,12.38,11.84,1023,83,11.95,12.72,4.02,51,,100,804,Clouds,overcast clouds,04n,
1286,1713247200,11.59,11.13,1023,89,10.99,12.74,3.09,20,,100,804,Clouds,overcast clouds,04d,
1287,1713250800,11.95,11.47,1023,87,11.4,12.72,4.92,348,,75,803,Clouds,broken clouds,04d,
1288,1713254400,12.62,12.05,1024,81,12.04,13.27,4.02,44,,75,803,Clouds,broken clouds,04d,
1289,1713258000,13.24,12.71,1025,80,13.03,13.85,4.92,36,,100,804,Clouds,overcast clouds,04d,
1290,1713261600,13.94,13.24,1024,71,13.21,14.72,6.26,11,,75,803,Clouds,broken clouds,04d,
1291,1713265200,14.73,14.06,1023,69,13.77,16.95,5.36,17,,75,803,Clouds,broken clouds,04d,
1292,1713268800,14.89,14.18,1023,67,13.21,15.84,7.6,342,,75,803,Clouds,broken clouds,04d,
1293,1713272400,15.35,14.66,1023,66,13.21,16.95,6.26,9,,40,802,Clouds,scattered clouds,03d,
1294,1713276000,15.96,15.31,1022,65,13.77,17.1,8.49,335,,40,802,Clouds,scattered clouds,03d,
1295,1713279600,15.34,14.68,1022,67,13.27,16.95,9.83,344,,20,801,Clouds,few clouds,02d,
1296,1713283200,15.14,14.46,1021,67,13.77,16.39,8.94,346,,20,801,Clouds,few clouds,02d,
1297,1713286800,14.69,13.96,1021,67,13.21,15.44,9.39,346,,0,800,Clear,clear sky,01d,
1298,1713290400,13.96,13.24,1021,70,13.21,14.96,7.15,350,,20,801,Clouds,few clouds,02d,
1299,1713294000,12.8,11.96,1022,70,12.1,13.4,6.17,30,,20,801,Clouds,few clouds,02d,
1300,1713297600,12.11,11.23,1022,71,11.55,12.72,6.17,40,,75,803,Clouds,broken clouds,04n,
1301,1713301200,12.12,11.24,1022,71,11.95,12.4,6.17,30,,75,803,Clouds,broken clouds,04n,
1302,1713304800,12.09,11.23,1023,72,11.55,12.72,5.66,50,,75,803,Clouds,broken clouds,04n,
1303,1713308400,12.2,11.36,1022,72,11.63,12.72,4.12,40,,75,803,Clouds,broken clouds,04n,
1304,1713312000,12.01,11.15,1021,72,11.39,12.4,4.12,40,,100,804,Clouds,overcast clouds,04n,
1305,1713315600,11.58,10.75,1022,75,10.99,12.16,3.58,38,,100,804,Clouds,overcast clouds,04n,
1306,1713319200,11.27,10.49,1021,78,10.99,11.63,3.6,30,,100,804,Clouds,overcast clouds,04n,
1307,1713322800,11.22,10.49,1021,80,10.84,11.61,2.68,120,,75,803,Clouds,broken clouds,04n,
1308,1713326400,11.02,10.27,1020,80,10.44,11.61,2.06,20,,75,803,Clouds,broken clouds,04n,
1309,1713330000,10.67,9.99,1020,84,10.4,11.07,3.09,40,,75,803,Clouds,broken clouds,04n,
1310,1713333600,10.94,10.31,1020,85,10.37,11.61,2.24,59,,75,803,Clouds,broken clouds,04d,
1311,1713337200,11.13,10.52,1020,85,10.44,12.1,2.68,49,,40,802,Clouds,scattered clouds,03d,
1312,1713340800,12.2,11.56,1020,80,11.42,13.61,2.68,22,,20,801,Clouds,few clouds,02d,
1313,1713344400,12.92,12.38,1022,81,12.53,13.4,4.47,33,,40,802,Clouds,scattered clouds,03d,
1314,1713348000,13.99,13.35,1020,73,13.4,14.82,5.66,50,,40,802,Clouds,scattered clouds,03d,
1315,1713351600,15.45,14.85,1019,69,14.2,16.39,5.14,50,,40,802,Clouds,scattered clouds,03d,
1316,1713355200,16.3,15.63,1019,63,14.38,17.5,6.71,344,,40,802,Clouds,scattered clouds,03d,
1317,1713358800,16.73,16.13,1018,64,14.32,18.61,8.05,15,,20,801,Clouds,few clouds,02d,
1318,1713362400,16.43,15.9,1018,68,13.83,18.61,9.83,9,,20,801,Clouds,few clouds,02d,
1319,1713366000,15.11,14.77,1019,80,13.78,16.48,10.73,342,,20,801,Clouds,few clouds,02d,
1320,1713369600,15.51,15.15,1017,78,13.77,18.06,8.94,342,,0,800,Clear,clear sky,01d,
1321,1713373200,15.21,14.82,1016,78,13.21,17.5,9.83,27,,0,800,Clear,clear sky,01d,
1322,1713376800,15.34,14.78,1017,71,12.66,16.55,6.71,34,,20,801,Clouds,few clouds,02d,
1323,1713380400,13.53,12.9,1017,75,12.66,14.41,6.17,30,11.32,20,801,Clouds,few clouds,02d,
1324,1713384000,12.38,11.74,1018,79,11.95,12.74,5.81,30,,20,801,Clouds,few clouds,02n,
1325,1713387600,11.95,11.26,1019,79,11.39,12.72,4.63,50,,20,801,Clouds,few clouds,02n,
1326,1713391200,11.57,10.9,1019,81,11.36,12.1,2.57,20,,20,801,Clouds,few clouds,02n,
1327,1713394800,11.63,10.94,1018,80,10.81,12.72,4.02,38,,40,802,Clouds,scattered clouds,03n,
1328,1713398400,11.35,10.63,1018,80,10.25,12.16,3.58,48,,20,801,Clouds,few clouds,02n,
1329,1713402000,10.95,10.24,1018,82,9.69,12.16,2.68,39,,0,800,Clear,clear sky,01n,
1330,1713405600,10.86,10.14,1018,82,9.69,12.16,1.79,67,,0,800,Clear,clear sky,01n,
1331,1713409200,10.56,9.81,1017,82,9.17,12.16,3.13,30,,0,800,Clear,clear sky,01n,
1332,1713412800,10.36,9.59,1017,82,8.58,11.61,3.58,38,,0,800,Clear,clear sky,01n,
1333,1713416400,10.39,9.63,1019,82,8.58,11.61,3.13,47,,0,800,Clear,clear sky,01n,
1334,1713420000,10.17,9.38,1020,82,7.47,11.61,4.92,31,,0,800,Clear,clear sky,01d,
1335,1713423600,11.28,10.53,1020,79,10.4,12.16,3.58,51,,0,800,Clear,clear sky,01d,
1336,1713427200,12.52,11.79,1018,75,11.98,13.61,4.02,34,,0,800,Clear,clear sky,01d,
1337,1713430800,13.67,12.97,1018,72,13.09,14.72,4.92,73,,0,800,Clear,clear sky,01d,
1338,1713434400,15.19,14.57,1018,69,13.77,15.84,4.02,41,,0,800,Clear,clear sky,01d,
1339,1713438000,16.44,15.89,1017,67,14.32,17.5,4.12,60,,0,800,Clear,clear sky,01d,
1340,1713441600,17.0,16.43,1017,64,14.88,18.06,5.36,79,,0,800,Clear,clear sky,01d,
1341,1713445200,18.13,17.62,1016,62,14.88,20.25,5.81,16,,0,800,Clear,clear sky,01d,
1342,1713448800,18.57,18.1,1016,62,15.44,20.28,5.36,11,,0,800,Clear,clear sky,01d,
1343,1713452400,19.0,18.52,1016,60,15.44,20.28,5.36,13,,0,800,Clear,clear sky,01d,
1344,1713456000,18.27,17.77,1015,62,15.44,19.69,5.81,33,,0,800,Clear,clear sky,01d,
1345,1713459600,17.72,17.17,1015,62,14.88,18.61,5.36,48,,0,800,Clear,clear sky,01d,
1346,1713463200,16.36,15.67,1016,62,15.5,17.74,6.26,59,,0,800,Clear,clear sky,01d,
1347,1713466800,14.99,14.22,1016,64,13.77,16.07,5.81,350,,0,800,Clear,clear sky,01d,
1348,1713470400,13.25,12.56,1018,74,13.03,13.85,4.12,50,,0,800,Clear,clear sky,01n,
1349,1713474000,12.32,11.59,1016,76,11.92,12.74,3.13,54,,0,800,Clear,clear sky,01n,
1350,1713477600,11.7,10.99,1016,79,10.81,12.72,2.57,40,,0,800,Clear,clear sky,01n,
1351,1713481200,11.29,10.59,1016,81,9.72,12.72,2.06,70,,0,800,Clear,clear sky,01n,
1352,1713484800,11.33,10.61,1018,80,9.14,12.16,0.89,110,,0,800,Clear,clear sky,01n,
1353,1713488400,10.23,9.5,1015,84,8.06,11.61,1.79,105,,0,800,Clear,clear sky,01n,
1354,1713492000,9.48,8.16,1015,88,7.5,11.56,2.57,170,,0,800,Clear,clear sky,01n,
1355,1713495600,9.39,8.05,1014,89,7.5,11.05,2.57,150,,0,800,Clear,clear sky,01n,
1356,1713499200,9.35,8.01,1014,89,7.5,11.05,2.57,160,,0,800,Clear,clear sky,01n,
1357,1713502800,8.8,7.35,1014,91,6.95,10.5,2.57,160,,0,800,Clear,clear sky,01n,
1358,1713506400,8.94,7.91,1016,90,7.4,11.05,2.06,170,,0,800,Clear,clear sky,01d,
1359,1713510000,10.03,9.39,1016,88,8.4,11.61,2.57,160,,0,800,Clear,clear sky,01d,
1360,1713513600,14.05,13.52,1015,77,10.4,18.3,1.54,160,,0,800,Clear,clear sky,01d,
1361,1713517200,16.64,16.11,1015,67,15.31,19.26,1.03,0,,0,800,Clear,clear sky,01d,
1362,1713520800,18.98,18.47,1014,59,17.1,22.04,2.68,46,,0,800,Clear,clear sky,01d,
1363,1713524400,21.03,20.68,1014,57,18.21,23.15,2.57,0,,0,800,Clear,clear sky,01d,
1364,1713528000,21.45,21.17,1014,58,18.27,24.26,2.57,0,,0,800,Clear,clear sky,01d,
1365,1713531600,22.32,22.12,1014,58,18.83,25.84,3.09,20,,0,800,Clear,clear sky,01d,
1366,1713535200,21.94,21.81,1013,62,19.32,25.81,2.57,360,,0,800,Clear,clear sky,01d,
1367,1713538800,22.0,21.87,1013,62,19.32,25.25,3.6,20,,0,800,Clear,clear sky,01d,
1368,1713542400,22.74,22.58,1013,58,19.32,24.69,2.57,360,,20,801,Clouds,few clouds,02d,
1369,1713546000,22.16,21.95,1012,58,19.32,23.61,3.09,350,,20,801,Clouds,few clouds,02d,
1370,1713549600,21.45,21.17,1011,58,18.21,23.58,3.58,42,,0,800,Clear,clear sky,01d,
1371,1713553200,19.99,19.64,1016,61,16.55,21.4,2.06,330,,0,800,Clear,clear sky,01d,
1372,1713556800,16.85,16.24,1013,63,14.33,18.4,2.06,340,,0,800,Clear,clear sky,01n,
1373,1713560400,15.64,15.01,1014,67,12.67,16.4,1.03,0,,0,800,Clear,clear sky,01n,
1374,1713564000,14.71,13.96,1014,66,13.21,15.4,0.89,137,,0,800,Clear,clear sky,01n,
1375,1713567600,13.84,13.0,1014,66,12.1,14.4,1.34,51,,0,800,Clear,clear sky,01n,
1376,1713571200,12.54,11.76,1014,73,9.89,13.83,1.34,66,,0,800,Clear,clear sky,01n,
1377,1713574800,11.79,10.83,1014,69,9.72,13.27,1.03,310,,0,800,Clear,clear sky,01n,
1378,1713578400,10.51,9.57,1014,75,7.67,12.72,1.34,88,,0,800,Clear,clear sky,01n,
1379,1713582000,9.99,9.81,1014,77,7.5,12.16,1.34,98,,0,800,Clear,clear sky,01n,
1380,1713585600,9.12,8.12,1014,83,6.56,11.61,2.06,170,,0,800,Clear,clear sky,01n,
1381,1713589200,8.51,7.4,1014,84,6.39,11.05,2.06,170,,0,800,Clear,clear sky,01n,
1382,1713592800,8.28,6.73,1015,83,5.84,11.05,2.57,170,,0,800,Clear,clear sky,01d,
1383,1713596400,9.29,8.8,1015,81,7.4,11.61,1.54,170,,0,800,Clear,clear sky,01d,
1384,1713600000,12.34,11.51,1015,72,10.4,14.94,1.03,0,,0,800,Clear,clear sky,01d,
1385,1713603600,15.07,14.25,1015,62,13.64,16.39,1.34,137,,0,800,Clear,clear sky,01d,
1386,1713607200,16.18,15.34,1017,57,15.44,16.84,1.03,0,,0,800,Clear,clear sky,01d,
1387,1713610800,18.58,17.9,1014,54,17.1,20.84,2.24,339,,0,800,Clear,clear sky,01d,
1388,1713614400,20.79,20.28,1014,52,17.66,22.5,2.06,40,,0,800,Clear,clear sky,01d,
1389,1713618000,21.66,21.29,1014,54,17.66,24.69,2.57,360,,0,800,Clear,clear sky,01d,
1390,1713621600,22.67,22.32,1013,51,18.77,25.84,3.13,348,,0,800,Clear,clear sky,01d,
1391,1713625200,23.25,22.86,1013,47,19.32,25.81,5.36,27,,0,800,Clear,clear sky,01d,
1392,1713628800,22.95,22.45,1013,44,18.77,25.25,5.81,38,,0,800,Clear,clear sky,01d,
1393,1713632400,21.91,21.38,1010,47,18.21,23.58,6.26,45,,20,801,Clouds,few clouds,02d,
1394,1713636000,20.54,19.88,1013,47,17.66,22.4,5.36,55,,20,801,Clouds,few clouds,02d,
1395,1713639600,17.97,17.13,1011,50,16.55,19.4,4.92,25,,0,800,Clear,clear sky,01d,
1396,1713643200,15.71,14.82,1013,57,14.89,15.99,3.58,34,,3,800,Clear,clear sky,01n,
1397,1713646800,14.33,13.49,1014,64,13.22,15.4,3.58,45,,0,800,Clear,clear sky,01n,
1398,1713650400,13.33,12.55,1014,70,12.5,13.83,3.58,24,,0,800,Clear,clear sky,01n,
1399,1713654000,12.76,12.05,1014,75,11.92,13.83,3.58,45,,0,800,Clear,clear sky,01n,
1400,1713657600,12.23,11.55,1014,78,9.72,13.83,2.68,36,,0,800,Clear,clear sky,01n,
1401,1713661200,11.15,10.46,1014,82,8.06,13.27,2.68,19,,0,800,Clear,clear sky,01n,
1402,1713664800,10.6,9.91,1014,84,8.06,13.27,1.34,334,,0,800,Clear,clear sky,01n,
1403,1713668400,9.71,9.28,1013,87,7.5,12.16,1.54,190,,0,800,Clear,clear sky,01n,
1404,1713672000,9.18,8.19,1013,88,6.95,11.61,2.06,170,,0,800,Clear,clear sky,01n,
1405,1713675600,8.63,8.04,1013,89,6.95,11.55,1.54,160,,0,800,Clear,clear sky,01n,
1406,1713679200,8.74,8.74,1013,89,6.39,11.05,0.89,140,,0,800,Clear,clear sky,01d,
1407,1713682800,9.95,9.55,1014,87,8.03,12.16,1.54,170,,0,800,Clear,clear sky,01d,
1408,1713686400,12.79,12.08,1014,75,12.1,13.83,1.34,126,,0,800,Clear,clear sky,01d,
1409,1713690000,16.33,15.64,1014,62,14.75,17.72,1.54,140,,0,800,Clear,clear sky,01d,
1410,1713693600,18.17,17.43,1014,53,15.99,20.28,1.79,24,,0,800,Clear,clear sky,01d,
1411,1713697200,19.66,18.88,1014,46,17.66,21.92,3.58,333,,0,800,Clear,clear sky,01d,
1412,1713700800,21.43,20.73,1014,42,18.77,24.41,4.47,26,,0,800,Clear,clear sky,01d,
1413,1713704400,22.5,21.9,1014,42,18.77,25.52,6.26,43,,0,800,Clear,clear sky,01d,
1414,1713708000,22.42,21.87,1013,44,18.77,24.69,6.26,39,,0,800,Clear,clear sky,01d,
1415,1713711600,21.53,20.97,1013,47,18.21,23.71,5.81,36,,0,800,Clear,clear sky,01d,
1416,1713715200,20.98,20.33,1014,46,17.66,23.03,6.17,60,,20,801,Clouds,few clouds,02d,
1417,1713718800,19.94,19.24,1014,48,17.1,23.3,6.26,31,,20,801,Clouds,few clouds,02d,
1418,1713722400,18.52,17.71,1014,49,16.55,20.52,5.36,51,,20,801,Clouds,few clouds,02d,
1419,1713726000,16.06,15.05,1013,51,14.88,17.4,4.63,60,,0,800,Clear,clear sky,01d,
1420,1713729600,13.84,12.72,1015,55,13.22,14.32,4.02,32,,7,800,Clear,clear sky,01n,
1421,1713733200,12.7,11.51,1016,57,11.95,13.4,7.2,80,,0,800,Clear,clear sky,01n,
1422,1713736800,12.02,10.9,1016,62,10.99,12.72,4.63,70,,0,800,Clear,clear sky,01n,
1423,1713740400,11.44,10.34,1017,65,9.89,12.16,3.13,66,,0,800,Clear,clear sky,01n,
1424,1713744000,11.27,10.23,1016,68,8.78,12.4,4.63,60,,0,800,Clear,clear sky,01n,
1425,1713747600,11.06,9.97,1016,67,9.89,12.16,2.68,41,,0,800,Clear,clear sky,01n,
1426,1713751200,10.7,9.55,1016,66,9.89,11.61,3.13,51,,0,800,Clear,clear sky,01n,
1427,1713754800,10.7,9.52,1016,65,9.89,11.61,4.47,31,,0,800,Clear,clear sky,01n,
1428,1713758400,10.1,8.84,1017,64,8.77,11.61,3.58,33,,0,800,Clear,clear sky,01n,
1429,1713762000,10.13,8.87,1017,64,8.77,11.61,2.06,90,,0,800,Clear,clear sky,01n,
1430,1713765600,10.16,9.03,1019,69,7.47,11.61,3.13,39,,0,800,Clear,clear sky,01d,
1431,1713769200,10.32,9.24,1018,70,7.4,12.72,2.24,34,,0,800,Clear,clear sky,01d,
1432,1713772800,13.03,11.98,1018,61,11.95,13.85,2.24,55,,0,800,Clear,clear sky,01d,
1433,1713776400,15.08,13.98,1018,51,13.77,16.39,3.6,80,,0,800,Clear,clear sky,01d,
1434,1713780000,16.56,15.55,1018,49,14.88,17.74,4.12,80,,0,800,Clear,clear sky,01d,
1435,1713783600,17.58,16.52,1018,43,16.98,18.21,5.14,70,,0,800,Clear,clear sky,01d,
1436,1713787200,18.68,17.65,1018,40,17.72,21.07,7.2,80,,0,800,Clear,clear sky,01d,
1437,1713790800,19.43,18.39,1018,37,18.64,20.28,6.17,80,,0,800,Clear,clear sky,01d,
1438,1713794400,19.28,18.31,1017,40,16.55,20.44,6.69,70,,0,800,Clear,clear sky,01d,
1439,1713798000,18.92,17.99,1018,43,16.55,19.75,5.81,321,,0,800,Clear,clear sky,01d,
1440,1713801600,18.56,17.67,1018,46,15.44,21.63,6.17,60,,0,800,Clear,clear sky,01d,
1441,1713805200,17.15,16.15,1019,47,14.88,18.85,8.23,70,,0,800,Clear,clear sky,01d,
1442,1713808800,15.78,14.56,1019,44,14.32,16.63,5.66,90,,0,800,Clear,clear sky,01d,
1443,1713812400,13.94,12.59,1020,46,13.06,14.96,6.69,70,11.83,0,800,Clear,clear sky,01d,
1444,1713816000,12.02,10.64,1020,52,10.99,12.74,5.66,80,11.32,0,800,Clear,clear sky,01n,
1445,1713819600,11.19,9.88,1021,58,10.28,11.63,5.14,80,10.29,0,800,Clear,clear sky,01n,
1446,1713823200,10.41,9.05,1021,59,9.17,11.4,4.02,38,,0,800,Clear,clear sky,01n,
1447,1713826800,9.92,7.63,1021,62,8.77,11.05,4.63,100,,0,800,Clear,clear sky,01n,
1448,1713830400,9.49,7.1,1021,65,8.21,10.52,4.63,80,,0,800,Clear,clear sky,01n,
1449,1713834000,9.33,7.12,1021,65,8.21,10.5,4.12,80,,0,800,Clear,clear sky,01n,
1450,1713837600,9.02,7.0,1021,67,7.66,10.5,3.6,70,,0,800,Clear,clear sky,01n,
1451,1713841200,8.18,6.54,1021,71,5.44,9.94,2.68,50,,0,800,Clear,clear sky,01n,
1452,1713844800,7.3,5.83,1021,76,4.17,9.94,2.24,54,,0,800,Clear,clear sky,01n,
1453,1713848400,7.8,6.09,1021,78,3.61,9.94,2.68,11,,0,800,Clear,clear sky,01n,
1454,1713852000,7.55,4.98,1021,82,3.61,9.94,4.02,36,,0,800,Clear,clear sky,01d,
1455,1713855600,9.04,7.88,1023,77,7.1,10.52,2.24,111,,0,800,Clear,clear sky,01d,
1456,1713859200,10.29,9.23,1021,71,8.77,12.74,1.79,332,,0,800,Clear,clear sky,01d,
1457,1713862800,11.75,10.68,1022,65,10.44,13.22,2.68,11,,0,800,Clear,clear sky,01d,
1458,1713866400,13.42,12.51,1024,65,12.66,14.26,5.81,23,,0,800,Clear,clear sky,01d,
1459,1713870000,14.59,13.8,1022,65,12.72,16.95,7.15,333,,0,800,Clear,clear sky,01d,
1460,1713873600,14.44,13.74,1021,69,13.27,16.95,8.49,339,,0,800,Clear,clear sky,01d,
1461,1713877200,15.02,14.35,1021,68,12.72,16.95,9.39,339,,0,800,Clear,clear sky,01d,
1462,1713880800,15.12,14.54,1021,71,12.72,16.55,8.49,336,,40,802,Clouds,scattered clouds,03d,
1463,1713884400,14.76,14.2,1021,73,12.72,16.39,5.81,340,,20,801,Clouds,few clouds,02d,
1464,1713888000,13.47,12.99,1020,81,12.72,14.17,7.15,65,,75,803,Clouds,broken clouds,04d,
1465,1713891600,14.29,13.81,1020,78,13.4,15.31,8.49,9,,20,801,Clouds,few clouds,02d,
1466,1713895200,13.96,13.42,1020,77,13.21,14.72,6.26,346,,75,803,Clouds,broken clouds,04d,
1467,1713898800,13.64,13.04,1021,76,12.67,14.41,4.47,29,,20,801,Clouds,few clouds,02d,
1468,1713902400,12.46,11.88,1021,81,11.95,12.72,3.58,11,,40,802,Clouds,scattered clouds,03n,
1469,1713906000,11.83,11.29,1022,85,11.36,12.74,3.58,337,,20,801,Clouds,few clouds,02n,
1470,1713909600,11.39,10.83,1022,86,10.28,12.18,2.68,24,,20,801,Clouds,few clouds,02n,
1471,1713913200,10.81,10.22,1022,87,9.69,12.16,3.09,40,,20,801,Clouds,few clouds,02n,
1472,1713916800,10.46,9.83,1022,87,9.14,11.63,3.13,19,,0,800,Clear,clear sky,01n,
1473,1713920400,9.89,8.33,1022,88,8.58,11.05,3.09,50,,0,800,Clear,clear sky,01n,
1474,1713924000,9.36,7.94,1021,88,7.47,11.05,2.68,43,,0,800,Clear,clear sky,01n,
1475,1713927600,8.83,7.03,1021,89,6.92,10.5,3.13,347,,0,800,Clear,clear sky,01n,
1476,1713931200,8.42,6.82,1021,88,5.28,10.5,2.68,26,,0,800,Clear,clear sky,01n,
1477,1713934800,8.73,8.73,1023,86,5.81,10.5,0.89,131,,0,800,Clear,clear sky,01n,
1478,1713938400,6.99,5.89,1021,90,4.72,9.94,1.79,38,,84,741,Fog,fog,50d,
1479,1713942000,8.03,7.59,1021,89,5.81,10.5,1.34,225,1.79,100,741,Fog,fog,50d,
1480,1713945600,9.46,8.75,1021,87,7.47,11.63,1.79,20,,100,741,Fog,fog,50d,
1481,1713949200,11.46,10.7,1021,78,9.69,12.72,1.34,55,,0,800,Clear,clear sky,01d,
1482,1713952800,12.63,11.85,1023,73,11.98,13.22,2.24,26,,0,800,Clear,clear sky,01d,
1483,1713956400,13.51,12.77,1022,71,12.72,14.69,7.6,328,,20,801,Clouds,few clouds,02d,
1484,1713960000,13.15,12.43,1022,73,12.16,14.26,10.28,331,,20,801,Clouds,few clouds,02d,
1485,1713963600,14.33,13.65,1019,70,12.16,16.95,8.94,326,,20,801,Clouds,few clouds,02d,
1486,1713967200,14.75,14.08,1019,69,13.78,15.84,4.63,360,,20,801,Clouds,few clouds,02d,
1487,1713970800,13.95,13.31,1018,73,12.72,15.28,8.05,334,,20,801,Clouds,few clouds,02d,
1488,1713974400,14.1,13.5,1018,74,12.72,15.28,8.49,335,,20,801,Clouds,few clouds,02d,
1489,1713978000,13.8,13.22,1017,76,12.72,14.72,7.15,336,,20,801,Clouds,few clouds,02d,
1490,1713981600,13.05,12.47,1017,79,12.4,13.61,7.15,327,,20,801,Clouds,few clouds,02d,
